Gene,Mean Difference in -log(BH)
NME7,0.0563220956567818
NMNAT1P2,-0.7241589630474792
NOA1,-0.7241589630474792
NOD2,-0.07304062489163274
NOL3,-0.7241589630474792
NOS1AP,-0.7241589630474792
NOS2,-0.12363534984937931
NOS3,-0.06499861526476554
NOTCH1,-0.21132595518782496
NOTCH2,-0.7871398346881058
NOTCH3,-0.03265635356749569
NOTCH4,-0.2585546164033702
NOV,-0.3034492896799361
NOX4,-0.7241589630474792
NPAP1,-0.600880662648489
NPAS3,-0.7241589630474792
NPAS4,-0.6313298223058947
NPC1,-0.21132595518782496
NPC2,-0.600880662648489
NPHL1,-0.83370462769801
NPM1P36,-0.7241589630474792
NPM2,-0.7241589630474792
NPPA,-0.3034492896799361
NPPB,-0.39566760933525336
NPW,-0.024538863437767216
NPY,-0.3034492896799361
NQO1,-0.6786250673410513
NR0B2,-0.024538863437767216
NR1H3,-0.2585546164033702
NR1H4,-0.35322613379276624
NR1I2,-0.2530007969818752
NR2E3,-0.6392099142205949
NR3C1,-0.3656669573005462
NR4A1,-0.7629217322847934
NRAS,-0.2616585861011098
NRL,-0.2616585861011098
NRP1,-0.03265635356749569
NRTN,-0.2585546164033702
NSMCE2,-0.3034492896799361
NSUN2,-0.21132595518782496
NT5E,-0.2151903682812749
NTAN1P3,-0.7241589630474792
NUBPL,-0.2616585861011098
NUDT15,-0.35322613379276624
NUFIP1P,-0.7241589630474792
NUP160,0.0563220956567818
NUP210,-0.7241589630474792
NUP214,-0.6313298223058947
NUP35,-0.7241589630474792
NUP50,-0.7241589630474792
NXPE1,-0.7241589630474792
NXPE4,-0.7241589630474792
NXPH1,-0.7241589630474792
OCRL,-0.2616585861011098
OFCC1,-0.7241589630474792
OGA,-0.7241589630474792
OGG1,-0.7241589630474792
OGT,-0.2391571305469855
OLFM3,-0.7241589630474792
OLR1,-0.6262549623629937
OPA1,-0.7241589630474792
OPN1LW,-0.2585546164033702
OPTN,-0.83370462769801
OR10R3P,-0.7241589630474792
OR10X1,-0.7241589630474792
OR13G1,-0.7241589630474792
OR1D5,-0.7241589630474792
OR2AG1,-0.6313298223058947
OR5D17P,-0.7241589630474792
OR5D18,-0.7241589630474792
OR5D3P,-0.7241589630474792
OR5L2,-0.7241589630474792
OR7E31P,-0.7241589630474792
ORC6,-0.024538863437767216
OSBPL10,-0.3034492896799361
OSBPL6,-0.600880662648489
OSGEP,-0.7871398346881058
OSGIN1,-0.7241589630474792
OTC,-0.15943673472842548
OTUD4P1,-0.7241589630474792
OX4OL,-0.7241589630474792
OXA1L,-0.024538863437767216
P2RX1,-0.2585546164033702
P2RX2,-0.2585546164033702
P2RX3,-0.2585546164033702
P2RX4,-0.2585546164033702
P2RX5,-0.2585546164033702
P2RX6,-0.2585546164033702
P2RY1,-0.5769771755982259
P2RY11,-0.7241589630474792
P2RY12,0.0563220956567818
P2RY2,-0.2585546164033702
PA2G4P2,-0.7241589630474792
PAEP,-0.2530007969818752
PAFAH1B1,-0.28632664574462313
PAG1,-0.5881860122576066
PAGE1,-0.600880662648489
PAK3,-0.7241589630474792
PARK2,-0.2686230295282266
PARP1,-0.600880662648489
PARP2,-0.600880662648489
PART1,-0.6313298223058947
PASK,-0.600880662648489
PAWR,-0.2585546164033702
PAX2,-0.2616585861011098
PAX5,-0.5900141398020256
PBX3,-0.7241589630474792
PC,-0.3583557120464375
PCAT1,-0.7241589630474792
PCAT4,-0.7241589630474792
PCBP2P3,-0.7241589630474792
PCBP4,-0.2585546164033702
PCMTD1,-0.7241589630474792
PCMTD1P3,-0.7241589630474792
PDCD1,-0.3976695832296136
PDCD4,-0.2585546164033702
PDE10A,-0.7241589630474792
PDE1A,-0.7241589630474792
PDE4A,-0.7511245830492573
PDE4B,-0.7511245830492573
PDE4D,-0.7241589630474792
PDE5A,-0.83370462769801
PDE6G,-0.2616585861011098
PDE8A,-0.7241589630474792
PDGFB,-0.35322613379276624
PDGFRA,-0.15956775031506082
PDGFRB,-0.11378164600453868
PDHX,-0.7241589630474792
PDLIM5,-0.6385590793733147
PDX1,-0.83370462769801
PDYN,-0.600880662648489
PDZD2,-0.024538863437767216
PDZRN3,-0.7241589630474792
PEBP1,-0.024538863437767216
PECAM1,0.34378280057691296
PEPD,-0.024538863437767216
PER1,-0.7241589630474792
PEX1,-0.07537892818778978
PEX10,-0.600880662648489
PEX2,-0.2616585861011098
PEX5,-0.2616585861011098
PFKFB3,-0.2585546164033702
PGAP3,-0.7241589630474792
PGBD3P4,-0.7241589630474792
PGM3,-0.600880662648489
PGR,-0.7238672434395488
PGR-AS1,-0.7186984253567977
PHACTR2,-0.7241589630474792
PHACTR3,-0.7241589630474792
PHF23,-0.7241589630474792
PHF6,-0.600880662648489
PHGDH,-0.2616585861011098
PHKA2,-0.3034492896799361
PHKG2,-0.3034492896799361
PHLPP2,-0.024538863437767216
PIAS1,-0.024538863437767216
PIEZO1,-0.22986051792532064
PIEZO2,-0.7241589630474792
PIGA,-0.6096428544962943
PIGM,0.0563220956567818
PIGQ,-0.7241589630474792
PIK3CA,-0.03429468148847143
PIK3CB,-0.027299792832174916
PIK3CD,-0.027299792832174916
PIK3CG,-0.09120362011757936
PIK3R1,-0.2585546164033702
PIK3R5,-0.600880662648489
PIP4K2A,-0.7241589630474792
PITRM1,-0.7241589630474792
PITX2,-0.730381798432505
PITX3,-0.7241589630474792
PKCL,-0.6313298223058947
PKD1,-0.2616585861011098
PKIA,-0.7241589630474792
PKLR,-0.2616585861011098
PKN2-AS1,-0.7241589630474792
PLA2G1B,-0.26918534821929635
PLA2G2A,0.0563220956567818
PLA2G3,-0.7241589630474792
PLA2G6,0.0563220956567818
PLA2G7,-0.3034492896799361
PLAGL1,-0.3034492896799361
PLAT,-0.11378164600453868
PLAU,-0.25057052257350393
PLAUR,-0.2686230295282266
PLB1,-0.3034492896799361
PLCG2,-0.7241589630474792
PLD1,-0.2616585861011098
PLEC,-0.2585546164033702
PLEK,-0.3742058340023592
PLEKHA7,-0.024538863437767216
PLEKHD1,-0.7241589630474792
PLEKHG4,-0.600880662648489
PLEKHG5,-0.600880662648489
PLEKHM3,-0.7241589630474792
PLF,-0.024538863437767216
PLG,-0.11992475993075313
PLIN1,-0.3034492896799361
PLOD1,-0.3976695832296136
PLPP3,-0.7241589630474792
PLTP,-0.3034492896799361
PLXDC2,-0.7871398346881058
PLXNA1,-0.3034492896799361
PLXNA2,-0.7241589630474792
PLXNC1,-0.3976695832296136
PML,-0.7241589630474792
PMM2,-0.2616585861011098
PMP2,-0.600880662648489
PMS1,-0.600880662648489
PMS2,-0.600880662648489
PNMHH,-0.600880662648489
PNP,-0.5281432543585849
PNPLA2,-0.31832085832836376
PNPLA3,-0.7241589630474792
PNPLA5,-0.7241589630474792
POLA1,-0.024538863437767216
POLB,-0.600880662648489
POLD1,-0.37175773397701084
POLDIP2,-0.024538863437767216
POLR3A,-0.600880662648489
POLR3B,-0.600880662648489
PON1,-0.3172033325360738
PON2,-0.600880662648489
PON3,-0.7241589630474792
POR,-0.6151352742312498
POREN1,-0.37506576263153263
POREN2,-0.37506576263153263
POTEKP,-0.7051228396644484
POTEM,-0.7051228396644484
POU2F1,-0.21132595518782496
POU2F2,-0.600880662648489
POU2F3,0.0563220956567818
POU5F1,-0.7186984253567977
PPARD,-0.3034492896799361
PPARG,-0.26621226064960923
PPARGC1A,-0.600880662648489
PPARGC1B,-0.2585546164033702
PPBP,-0.3034492896799361
PPIA,-0.369198797296173
PPIAP10,-0.09654646276801292
PPIAP23,-0.7241589630474792
PPIG,-0.4659524970963753
PPM1D,-0.2585546164033702
PPP1R1B,-0.7511245830492573
PPP1R2P1,-0.7241589630474792
PPP1R2P5,-0.7241589630474792
PPP1R3A,-0.3034492896799361
PPP1R3B,-0.3034492896799361
PPP1R3C,-0.3034492896799361
PPP2R1B,-0.7241589630474792
PPP2R2B,-0.600880662648489
PPP2R5A,-0.7241589630474792
PPP3CA,-0.600880662648489
PPP4R1,-0.600880662648489
PRB2,-0.21132595518782496
PRDM15,-0.7241589630474792
PRDX6,-0.7241589630474792
PRF1,-0.27617709940420376
PRH1,-0.11319048995842515
PRH2,-0.08408153870294933
PRICKLE1,-0.600880662648489
PRKAG2,-0.2616585861011098
PRKCB,-0.7241589630474792
PRKCD,-0.48696780771281173
PRKCG,-0.600880662648489
PRKCL,-0.6313298223058947
PRKCQ,-0.5244523261355112
PRKCZ,-0.024538863437767216
PRKD1,-0.6392099142205949
PRKD3,-0.600880662648489
PRKN,-0.2686230295282266
PRKRA,0.0563220956567818
PRKRIRP3,-0.7241589630474792
PRKRIRP5,-0.7241589630474792
PRMT1,-0.024538863437767216
PRNP,-0.6313298223058947
PROS1,-0.7241589630474792
PROSER2,-0.7241589630474792
PROZ,-0.7241589630474792
PRPF31,-0.2616585861011098
PRPF8,-0.2616585861011098
PRPS1L1,-0.600880662648489
PRPS1P1,-0.7241589630474792
PRR5,-0.7241589630474792
PRR5-ARHGAP8,-0.7241589630474792
PRSS1,-0.28311867712807465
PRSS2,-0.022292725685140853
PRSS27,0.0563220956567818
PRSS58,-0.35322613379276624
PRTN3,-0.3206549400812757
PRX,-0.600880662648489
PSAP,-0.5881860122576066
PSAT1P1,-0.7241589630474792
PSMA6P4,-0.7241589630474792
PSMA7P,-0.7241589630474792
PSMB4,-0.7241589630474792
PSMB7,-0.600880662648489
PSMB8,-0.3034492896799361
PSMB9,-0.7241589630474792
PSPH,-0.35322613379276624
PSPN,-0.35322613379276624
PSRC1,-0.7241589630474792
PSTPIP1,-0.83370462769801
PTEN,-0.2616585861011098
PTGDS,0.34378280057691296
PTGER3,-0.2616585861011098
PTGER4,-0.7241589630474792
PTGES,-0.7241589630474792
PTGIS,-0.600880662648489
PTGS1,-0.3924361395559139
PTH1R,-0.2616585861011098
PTHLH,-0.2616585861011098
PTPN11,-0.5578765996937048
PTPN14,-0.2616585861011098
PTPN2,-0.2825554453456792
PTPN22,-0.2825554453456792
PTPN6,-0.024538863437767216
PTPRB,-0.600880662648489
PTPRD,-0.7241589630474792
PTPRH,-0.2585546164033702
PTPRJ,0.0563220956567818
PTPRN2,-0.7226370087215657
PTRH1,-0.3034492896799361
PTRH2,-0.600880662648489
PUM2,-0.7241589630474792
PVALB,-0.7241589630474792
PWAR1,-0.2275574013320193
PWAR4,-0.2585546164033702
PWP1,-0.7241589630474792
PWRN1,-0.600880662648489
QTRT1,-0.35322613379276624
R3HDM2P2,-0.3976695832296136
RAB11A,-0.2585546164033702
RAB18,-0.600880662648489
RAB37,-0.600880662648489
RAB38,-0.7241589630474792
RAB3GAP1,-0.600880662648489
RAB3GAP2,-0.600880662648489
RAB7B,-0.600880662648489
RAB9A,-0.024538863437767216
RAB9BP1,-0.7241589630474792
RAD17P1,-0.7241589630474792
RAD21,-0.2795123796036034
RAD51,-0.024538863437767216
RAF1,-0.5433196483582406
RAG2,-0.2585546164033702
RAI1,-0.31832085832836376
RANP7,-0.7241589630474792
RAP1GAP2,-0.7241589630474792
RAPGEF5,-0.7241589630474792
RAPH1,-0.7226370087215657
RARA,-0.21132595518782496
RASA2,-0.2616585861011098
RASGRP1,-0.2275574013320193
RASGRP2,-0.21132595518782496
RASL10B,-0.7241589630474792
RASSF1,-0.35322613379276624
RATOR,-0.37506576263153263
RBBP6,0.0563220956567818
RBFOX1,-0.7241589630474792
RBM38,-0.7241589630474792
RBM45,-0.22871500014288793
RBM8A,-0.2616585861011098
RBMS1,-0.2585546164033702
RBMS3-AS2,-0.7241589630474792
RBMS3-AS3,-0.7241589630474792
RBMY2FP,-0.600880662648489
RBPJ,-0.21132595518782496
RCAN1,-0.2585546164033702
RD3,-0.5881860122576066
RDM1,-0.7226370087215657
RDX,-0.7241589630474792
REEP1,-0.600880662648489
REG1A,-0.35322613379276624
REG4,-0.11378164600453868
REL,-0.24056166142850433
RELA,0.0563220956567818
REM1,-0.7241589630474792
REN,-0.3396001974420521
RENBP,-0.3034492896799361
RET,-0.2585546164033702
REXO2,-0.7241589630474792
RFC2,-0.6392099142205949
RFPL4B,-0.7241589630474792
RFWD3,-0.21132595518782496
RGPD4-AS1,-0.7241589630474792
RGS12,-0.7241589630474792
RGS2,-0.5533145697000225
RGS9BP,-0.7511245830492573
RHD,-0.7241589630474792
RHOA,-0.7241589630474792
RIN2,-0.5047073008006479
RIOK3P1,-0.7241589630474792
RIPK1,-0.6313298223058947
RIPK3,-0.6313298223058947
RIPPLY1,-0.35322613379276624
RIT1,-0.2616585861011098
RMC1,-0.7241589630474792
RMDN1,-0.5881860122576066
RMDN2,-0.5881860122576066
RMDN3,-0.5881860122576066
RMND1,-0.600880662648489
RMRP,-0.2585546164033702
RNA5SP156,-0.7241589630474792
RNA5SP173,-0.7241589630474792
RNA5SP189,-0.7241589630474792
RNA5SP208,-0.7241589630474792
RNA5SP228,-0.7241589630474792
RNA5SP271,-0.7241589630474792
RNA5SP348,-0.7241589630474792
RNA5SP349,-0.7241589630474792
RNA5SP353,-0.7241589630474792
RNA5SP371,-0.7241589630474792
RNA5SP431,-0.7241589630474792
RNA5SP450,-0.7241589630474792
RNA5SP63,-0.7241589630474792
RNA5SP87,-0.7241589630474792
RNASE1,-0.6313298223058947
RNF146,-0.7186984253567977
RNF170,-0.600880662648489
RNF182,-0.7241589630474792
RNF19A,-0.024538863437767216
RNMT,-0.600880662648489
RNU105C,-0.7241589630474792
RNU4ATAC,-0.024538863437767216
RNU6-15P,-0.7241589630474792
RNU6-36P,-0.7241589630474792
RNU6-392P,-0.09951478429082447
RNU7-34P,-0.2585546164033702
RNU7-6P,-0.7241589630474792
RNY4P17,-0.7241589630474792
RNY4P22,-0.83370462769801
ROBO1,-0.7241589630474792
ROBO2,-0.7241589630474792
ROCK1,-0.009402356697437893
ROR1,-0.7241589630474792
RORA,-0.600880662648489
ROS1,-0.37258327773635663
RP9,-0.2616585861011098
RPA2P3,-0.7241589630474792
RPA3,-0.7241589630474792
RPE65,-0.2585546164033702
RPL10,-0.6434167025021932
RPL10AP9,-0.7241589630474792
RPL10P9,-0.7241589630474792
RPL13A,-0.6313298223058947
RPL15P22,-0.7241589630474792
RPL17P19,-0.7241589630474792
RPL18P1,-0.7241589630474792
RPL19P11,-0.7241589630474792
RPL21P106,-0.7241589630474792
RPL21P61,-0.7241589630474792
RPL23P3,-0.7241589630474792
RPL23P9,-0.7241589630474792
RPL24P2,-0.7241589630474792
RPL26P23,-0.7241589630474792
RPL26P5,-0.7241589630474792
RPL29P17,-0.7241589630474792
RPL29P6,-0.7241589630474792
RPL31P48,-0.7241589630474792
RPL34P29,-0.7241589630474792
RPL36AP23,-0.7241589630474792
RPL36AP6,-0.7241589630474792
RPL37P6,-0.7241589630474792
RPL38P1,-0.7241589630474792
RPL3P12,-0.2585546164033702
RPL4,-0.5881860122576066
RPL4P5,-0.7241589630474792
RPL5P20,-0.7241589630474792
RPL5P21,-0.7241589630474792
RPL5P34,-0.7241589630474792
RPL6P10,-0.7241589630474792
RPL6P25,-0.7241589630474792
RPL6P28,-0.7241589630474792
RPL7AP12,-0.7241589630474792
RPL7AP61,-0.7241589630474792
RPL7AP69,-0.7241589630474792
RPL7L1P4,-0.2585546164033702
RPL7P20,-0.7241589630474792
RPL7P61,-0.7241589630474792
RPL9,-0.2585546164033702
RPLP0P4,-0.7241589630474792
RPLP0P9,-0.7241589630474792
RPP40,-0.7241589630474792
RPS12P10,-0.7241589630474792
RPS12P24,-0.7241589630474792
RPS17P11,-0.7241589630474792
RPS18P12,-0.2585546164033702
RPS20P32,-0.2585546164033702
RPS26P35,-0.35322613379276624
RPS27AP16,-0.7241589630474792
RPS27P22,-0.2585546164033702
RPS2P21,-0.7241589630474792
RPS2P38,-0.7241589630474792
RPS3,-0.6392099142205949
RPS3AP44,-0.7241589630474792
RPS3P7,-0.7241589630474792
RPS6KB1,-0.2585546164033702
RPS6KB3,-0.6313298223058947
RPSA,-0.5881860122576066
RPSAP40,-0.7241589630474792
RPSAP50,-0.7241589630474792
RPTOR,-0.2585546164033702
RREB1,-0.21132595518782496
RRM1,-0.2275574013320193
RRP15,-0.7241589630474792
RSL24D1,-0.83370462769801
RSPH1,-0.7241589630474792
RSPO3,-0.7241589630474792
RSRP1,-0.7241589630474792
RTL1,-0.2585546164033702
RTN2,-0.600880662648489
RXRA,-0.2585546164033702
RYR1,-0.2616585861011098
RYR2,-0.7241589630474792
S100A1,-0.29841630793574747
S100A12,-0.35322613379276624
S100A8,-0.39153945227280706
S100B,-0.2585546164033702
S1PR1,-0.024538863437767216
S1PR2,0.34378280057691296
S1PR4,-0.21132595518782496
SAFB,-0.7241589630474792
SALL4,-0.7241589630474792
SAMD12-AS1,-0.35322613379276624
SAMD3,-0.83370462769801
SAMD9L,-0.600880662648489
SAMHD1,-0.21132595518782496
SAR1B,-0.2686230295282266
SARS2,-0.009402356697437893
SBDS,-0.7241589630474792
SBF1,-0.7241589630474792
SBF1P1,-0.7241589630474792
SBSPON,-0.35322613379276624
SCAP,-0.3034492896799361
SCARB1,-0.38092265112386997
SCARB2,-0.2616585861011098
SCARF2,-0.600880662648489
SCCPDH,-0.7241589630474792
SCD5,-0.7241589630474792
SCHLAP1,-0.7241589630474792
SCLT1,-0.2585546164033702
SCN11A,-0.600880662648489
SCN2A,-0.600880662648489
SCN4A,-0.2616585861011098
SCN8A,-0.600880662648489
SCNN1B,-0.2616585861011098
SCYL1,-0.600880662648489
SDC1,-0.5881860122576066
SDCBPP2,-0.7241589630474792
SDHA,-0.83370462769801
SDHAF2,-0.83370462769801
SDHC,-0.83370462769801
SDHD,-0.7241589630474792
SDK1,-0.7241589630474792
SDS,-0.21132595518782496
SEC24C,-0.21132595518782496
SEL1L,-0.3034492896799361
SELE,-0.10433561004426355
SELENON,-0.024538863437767216
SELENOP,-0.2585546164033702
SELL,-0.024538863437767216
SELP,-0.1602675937127979
SELPLG,-0.09951478429082447
SEMA3C,-0.5881860122576066
SEMA3D,-0.2585546164033702
SEMA5A,-0.7241589630474792
SEMA6A,-0.2585546164033702
SEMA7A,-0.024538863437767216
SENP1,-0.7241589630474792
SEPP1,-0.7241589630474792
SEPT9,-0.7241589630474792
SERAC1,-0.2585546164033702
SERPINA1,-0.39169600850742414
SERPINA10,-0.7051228396644484
SERPINA2,-0.7241589630474792
SERPINA3,0.0563220956567818
SERPINB2,-0.24056166142850433
SERPINB5,-0.35322613379276624
SERPINC1,-0.3034492896799361
SERPIND1,-0.3034492896799361
SERPINE1,-0.35322613379276624
SERPINF1,-0.600880662648489
SERPINF2,-0.21132595518782496
SERPING1,-0.638822750063301
SERPINI1,-0.600880662648489
SESN2,-0.024538863437767216
SETD1A,0.0563220956567818
SETMAR,-0.2585546164033702
SF3B1,-0.21132595518782496
SFMBT2,-0.7241589630474792
SFTPA1,-0.024538863437767216
SFTPB,-0.2585546164033702
SGCA,-0.600880662648489
SGCZ,-0.7241589630474792
SGK1,-0.7186984253567977
SGPP1,-0.600880662648489
SH2B3,-0.600880662648489
SH2D1A,-0.5881860122576066
SH2D2A,-0.7241589630474792
SH3BP5,-0.7241589630474792
SH3D19,-0.6313298223058947
SH3RF1,-0.7241589630474792
SHANK3,-0.2795123796036034
SHBG,-0.7241589630474792
SHFM1,-0.600880662648489
SHH,-0.7241589630474792
SIGMAR1,-0.600880662648489
SIM1,-0.600880662648489
SIRPB3P,-0.7241589630474792
SLC10A1,-0.3034492896799361
SLC10A2,-0.600880662648489
SLC11A1,-0.2585546164033702
SLC12A1,-0.600880662648489
SLC12A3,-0.600880662648489
SLC13A1,-0.7241589630474792
SLC14A1,-0.7241589630474792
SLC16A3,-0.83370462769801
SLC17A5,-0.5578765996937048
SLC19A2,-0.600880662648489
SLC20A2,-0.2585546164033702
SLC22A1,-0.6096428544962943
SLC22A18,-0.7241589630474792
SLC22A8,-0.600880662648489
SLC25A1,-0.24514801020074303
SLC25A13,-0.2285198715104422
SLC25A15,-0.600880662648489
SLC25A23,-0.7241589630474792
SLC25A37,-0.4052070102965904
SLC25A4,-0.6262549623629937
SLC25A46,-0.600880662648489
SLC25A5P2,-0.7241589630474792
SLC25A5P8,-0.7241589630474792
SLC25A6P5,-0.7241589630474792
SLC26A4,-0.7241589630474792
SLC28A1,-0.2275574013320193
SLC29A1,0.34378280057691296
SLC29A2,0.34378280057691296
SLC29A3,-0.28311867712807465
SLC2A1,-0.600880662648489
SLC2A4,-0.2585546164033702
SLC30A10,-0.600880662648489
SLC30A8,-0.7241589630474792
SLC35D1,-0.2616585861011098
SLC35F3,-0.7241589630474792
SLC38A2,-0.2585546164033702
SLC38A4,-0.7241589630474792
SLC39A8,-0.2585546164033702
SLC3A2,-0.7241589630474792
SLC40A1,-0.2616585861011098
SLC44A2,0.0563220956567818
SLC52A2,-0.21132595518782496
SLC5A3,-0.7241589630474792
SLC5A4,-0.2585546164033702
SLC6A15,-0.7241589630474792
SLC6A20,-0.2585546164033702
SLC6A4,-0.7511245830492573
SLC7A15P,-0.7241589630474792
SLC7A8,-0.7241589630474792
SLCO1B3,-0.2391571305469855
SLCO2A1,-0.2795123796036034
SLCO3A1,-0.600880662648489
SLCO5A1,-0.7241589630474792
SLCO6A1,-0.7186984253567977
SLFN14,-0.21132595518782496
SMAD1,-0.7241589630474792
SMAD4,-0.7241589630474792
SMARCA2,-0.7241589630474792
SMC1A,-0.2795123796036034
SMC2,-0.600880662648489
SMC3,-0.2795123796036034
SMCHD1,-0.2616585861011098
SMOC2,-0.7241589630474792
SMPD1,-0.27495843933134617
SMPD2,-0.024538863437767216
SMTNL2,-0.83370462769801
SNAP29,-0.83370462769801
SNAPIN,-0.7241589630474792
SNCA,-0.6420470310171515
SNORD115-1,-0.600880662648489
SNORD116-1,-0.600880662648489
SNRPD1,-0.83370462769801
SNRPFP3,-0.2585546164033702
SNRPN,-0.600880662648489
SNTG1,-0.7241589630474792
SOAT1,-0.7186984253567977
SOAT2,-0.3034492896799361
SOCS1,-0.2585546164033702
SOCS2,-0.2585546164033702
SOCS3,-0.6096428544962943
SOD1,-0.4197062557860037
SOD2,-0.22871500014288793
SOD3,-0.6262549623629937
SORBS2,-0.7241589630474792
SORCS2,-0.7241589630474792
SOS1,-0.5330042131881069
SOS2,-0.2616585861011098
SOX17,-0.6786250673410513
SOX18,-0.2616585861011098
SOX4,-0.600880662648489
SOX5,-0.2585546164033702
SOX6,-0.7241589630474792
SP140,-0.7241589630474792
SPAG16,-0.7241589630474792
SPAG6,-0.7241589630474792
SPARC,-0.21132595518782496
SPATA5,-0.21132595518782496
SPATA8,-0.7241589630474792
SPATS1,-0.7241589630474792
SPC24,-0.7241589630474792
SPDL1,-0.600880662648489
SPG11,-0.600880662648489
SPG21,-0.600880662648489
SPG7,-0.600880662648489
SPHK1,-0.2585546164033702
SPI1,0.0563220956567818
SPINK1,-0.21323355317232964
SPINK5,-0.2616585861011098
SPOCK2,-0.7241589630474792
SPP1,-0.35322613379276624
SPTBN2,-0.600880662648489
SPTBN4,-0.7241589630474792
SPTBN5,-0.7241589630474792
SPTLC2,-0.600880662648489
SPTLC3,-0.7241589630474792
SRD5A1,-0.600880662648489
SRD5A2,-0.600880662648489
SRIP1,-0.7241589630474792
SRP54,-0.21132595518782496
SRR,-0.024538863437767216
SRSF1P1,-0.2585546164033702
SRSF2,-0.21132595518782496
SS18L2P2,-0.7241589630474792
SSTR1,-0.2585546164033702
SSX1,-0.600880662648489
SSX2,-0.600880662648489
SSX4,-0.600880662648489
SSX4B,-0.600880662648489
ST20-MTHFS,-0.7241589630474792
ST6GALNAC3,-0.7241589630474792
STARD13,-0.37506576263153263
STARD3NL,-0.5881860122576066
STAT1,-0.2585546164033702
STAT2,-0.21132595518782496
STAT3,-0.11378164600453868
STAT4,-0.5830965810349039
STAT6,-0.600880662648489
STC1,-0.6313298223058947
STEAP2-AS1,-0.7241589630474792
STIM1,0.34378280057691296
STK11,-0.600880662648489
STK31,-0.600880662648489
STK38,-0.2585546164033702
STK4,-0.6385590793733147
STKLD1,0.0563220956567818
STOX2,-0.7241589630474792
STX11,-0.2530007969818752
STX16,-0.600880662648489
STX2,-0.21132595518782496
STXBP2,-0.6434167025021932
STXBP3,-0.35322613379276624
SUCLG2,-0.7241589630474792
SUGT1P1,-0.7241589630474792
SULT1B1,-0.7241589630474792
SULT1E1,-0.2585546164033702
SULT2B1,-0.7226370087215657
SULT4A1,-0.600880662648489
SUMF1,-0.2616585861011098
SUPT7L,0.0563220956567818
SURF4,0.0563220956567818
SUSD4,-0.7226370087215657
SVEP1,-0.7241589630474792
SVOP,-0.600880662648489
SWAP70,-0.7241589630474792
SYBU,-0.5881860122576066
SYNDIG1,-0.7241589630474792
SYNE2,-0.7241589630474792
SYT1,-0.7051228396644484
SYT14,-0.7241589630474792
TAB2,-0.7241589630474792
TAB3,-0.6313298223058947
TAC1,-0.024538863437767216
TAF1,0.0563220956567818
TAF4,-0.7241589630474792
TALDO1,-0.3656669573005462
TANK,-0.600880662648489
TAP2,-0.600880662648489
TAPT1,-0.2616585861011098
TARBP1,-0.7241589630474792
TARID,-0.7241589630474792
TASP1,-0.7241589630474792
TAZ,-0.7241589630474792
TBC1D20,-0.600880662648489
TBC1D9,-0.7241589630474792
TBL1XR1,-0.600880662648489
TBL2,-0.6252992740230474
TBP,-0.6382002373092687
TBPL1,-0.35322613379276624
TBX1,-0.21132595518782496
TBXA2R,-0.21132595518782496
TBXAS1,-0.7241589630474792
TCF25,-0.7241589630474792
TCF3,-0.2585546164033702
TCF4,-0.3139828990677706
TCF7L1,-0.600880662648489
TCF7L2,-0.31832085832836376
TCFL5,-0.600880662648489
TCHP,-0.7241589630474792
TDP1,-0.600880662648489
TDRKH,-0.7241589630474792
TEF,-0.024538863437767216
TEK,-0.39169600850742414
TENM2,-0.7241589630474792
TET2,-0.2275574013320193
TF,-0.3918803587096588
TFAM,-0.2585546164033702
TFF1,-0.7241589630474792
TFPI,-0.23132686409449857
TFRC,-0.2391571305469855
TGFA,-0.11378164600453868
TGFB1,-0.600880662648489
TGFBI,-0.2585546164033702
TGFBR1,-0.7241589630474792
TGFBR2,-0.600880662648489
TGM1,-0.2585546164033702
TH,-0.3469425175838308
THAP5,-0.7241589630474792
THBD,-0.28632664574462313
THBS1,-0.024538863437767216
THOC3,-0.7241589630474792
THPO,-0.600880662648489
TICRR,-0.600880662648489
TIGIT,-0.7241589630474792
TINAGL1,-0.7241589630474792
TLN2,-0.600880662648489
TLR2,-0.2932485656333667
TLR4,-0.24217219480448662
TLR6,-0.09951478429082447
TLR9,-0.7241589630474792
TLX2,-0.6313298223058947
TM7SF2,-0.2585546164033702
TMED5,-0.600880662648489
TMEM126B,-0.2616585861011098
TMEM127,-0.83370462769801
TMEM132D,-0.7241589630474792
TMEM14A,-0.7241589630474792
TMEM163,-0.83370462769801
TMEM220-AS1,-0.7241589630474792
TMEM244,-0.7241589630474792
TMEM41B,-0.7241589630474792
TMEM67,-0.35322613379276624
TMEM68,-0.7241589630474792
TMEM98,-0.600880662648489
TMIGD3,-0.024538863437767216
TMPRSS15,-0.2616585861011098
TMSB4X,-0.5881860122576066
TNF,-0.3767567664605771
TNFAIP6,-0.7241589630474792
TNFB,-0.7241589630474792
TNFRSF13B,-0.28632664574462313
TNFRSF13C,-0.21132595518782496
TNFRSF1A,-0.600880662648489
TNFRSF1B,-0.2795123796036034
TNFRSF6B,-0.024538863437767216
TNFSF10,-0.024538863437767216
TNFSF12,-0.21132595518782496
TNFSF13B,-0.35322613379276624
TNFSF4,-0.6313298223058947
TNFSF8,-0.600880662648489
TNPO1,-0.09951478429082447
TNRC18,-0.7241589630474792
TNRC6C,-0.7241589630474792
TNXB,-0.600880662648489
TOMM22P3,-0.7241589630474792
TOP2A,-0.2585546164033702
