Gene,Mean Difference in -log(BH)
NOTCH4,-0.2585546164033702
NOX1,-0.2585546164033702
NOX5,-0.7241589630474792
NPAP1,-0.600880662648489
NPC1L1,-0.3034492896799361
NPC2,-0.600880662648489
NPHL1,-0.83370462769801
NPHS1,-0.3368343796227025
NPHS2,-0.3368343796227025
NPPA,-0.6428356024927557
NPPB,-0.6434167025021932
NPPC,-0.7241589630474792
NPR1,-0.7241589630474792
NPR2,-0.6313298223058947
NPR3,-0.7241589630474792
NPW,-0.024538863437767216
NPY,-0.5886295390148952
NQO1,-0.6167299954619834
NR1H4,-0.3034492896799361
NR1I2,-0.3610289861506587
NR1I3,-0.2585546164033702
NR2E3,-0.2616585861011098
NR3C1,-0.3614372161839693
NR3C2,-0.7238672434395488
NR4A1,-0.7511245830492573
NR4A2,-0.2585546164033702
NRAS,-0.23342320778390122
NRG1,-0.5491714810842716
NRG3,-0.7241589630474792
NRIP1,-0.7241589630474792
NRL,-0.2616585861011098
NRN1,-0.6313298223058947
NRP1,-0.5901054551200631
NRTN,-0.2585546164033702
NSMCE2,-0.3034492896799361
NSUN2,-0.21132595518782496
NT5E,-0.600880662648489
NTF3,-0.06499159402897571
NTN1,-0.5881860122576066
NTRK1,-0.600880662648489
NTRK2,-0.7241589630474792
NTS,-0.3207329960027907
NUBPL,-0.2616585861011098
NUCB2,-0.7241589630474792
NUP107,-0.83370462769801
NUP214,-0.6313298223058947
NUPR1,-0.35322613379276624
OCLN,-0.21132595518782496
OCRL,-0.2867815562207109
ODC1,-0.6313298223058947
OFD1,-0.06827755339778033
OGFOD1,-0.7241589630474792
OGN,-0.7241589630474792
OGT,-0.2391571305469855
OLR1,-0.6434167025021932
OPA1,-0.600880662648489
OPN1LW,-0.2585546164033702
OPRD1,-0.7241589630474792
OPRK1,-0.7241589630474792
OR10A4,-0.7241589630474792
OR10R3P,-0.7241589630474792
OR10X1,-0.7241589630474792
OR13G1,-0.7241589630474792
ORC6,-0.024538863437767216
OSBPL10,-0.3034492896799361
OSBPL6,-0.600880662648489
OSGEP,-0.600880662648489
OSM,-0.3870767691618984
OSR1,-0.7241589630474792
OTC,-0.35428365484290375
OX4OL,-0.7241589630474792
OXA1L,-0.024538863437767216
OXT,-0.17427675786222685
OXTR,-0.11378164600453868
P2RX1,-0.2585546164033702
P2RX2,-0.2585546164033702
P2RX3,-0.2585546164033702
P2RX4,-0.2585546164033702
P2RX5,-0.2585546164033702
P2RX6,-0.2585546164033702
P2RX7,-0.2585546164033702
P2RY1,-0.5578989318533416
P2RY11,-0.7241589630474792
P2RY12,-0.6629878936602464
P2RY2,-0.5900141398020256
P4HB,-0.7241589630474792
PAFAH1B1,-0.6313298223058947
PAG1,-0.2585546164033702
PAGE1,-0.600880662648489
PAGR1,-0.2585546164033702
PAH,-0.7511245830492573
PAK1,-0.83370462769801
PAK2,-0.83370462769801
PAK3,-0.7241589630474792
PALB2,-0.21132595518782496
PALLD,-0.7241589630474792
PAPPA,-0.7241589630474792
PAPPA2,-0.7241589630474792
PARK2,-0.2686230295282266
PARN,-0.21132595518782496
PARP1,-0.38063634708958316
PARP2,-0.600880662648489
PARP9,-0.009402356697437893
PASK,-0.600880662648489
PAWR,-0.6313298223058947
PAX2,-0.3656669573005462
PAX5,-0.3076039856010708
PCBP4,-0.2585546164033702
PCCA,-0.2837856208584333
PCCB,-0.2837856208584333
PCSK1,-0.7241589630474792
PCSK2,-0.7241589630474792
PCSK9,-0.6434167025021932
PDCD1,-0.5881860122576066
PDE2A,-0.2585546164033702
PDE3A,-0.7241589630474792
PDE4A,-0.2100501109981477
PDE4B,-0.7511245830492573
PDE4D,-0.7173284513718173
PDE5A,-0.729375423268933
PDE6G,-0.2616585861011098
PDE7A,-0.024538863437767216
PDE8B,-0.7241589630474792
PDGFA,-0.5336035926995595
PDGFB,-0.2837856208584333
PDGFD,-0.7241589630474792
PDGFRA,-0.11378164600453868
PDGFRB,-0.15956775031506082
PDHX,-0.7241589630474792
PDK3,-0.600880662648489
PDSS1,-0.600880662648489
PDSS2,-0.3656669573005462
PDX1,-0.7278637202028101
PDYN,-0.600880662648489
PDZD2,-0.39153945227280706
PEBP1,-0.7241589630474792
PECAM1,-0.5969578078267118
PEPD,-0.07073352053724387
PER1,-0.7241589630474792
PER3,-0.7241589630474792
PET100,-0.83370462769801
PEX1,-0.41023313972827463
PEX10,-0.600880662648489
PEX11B,-0.600880662648489
PEX12,-0.600880662648489
PEX2,-0.2616585861011098
PEX5,-0.2795123796036034
PEX7,-0.600880662648489
PF4,-0.07073352053724387
PGAP3,-0.7241589630474792
PGBD5,-0.7241589630474792
PGC,-0.11378164600453868
PGF,-0.3976695832296136
PGM3,-0.600880662648489
PGPEP1,-0.024538863437767216
PGR,-0.83370462769801
PHACTR1,-0.7241589630474792
PHF6,-0.600880662648489
PHGDH,-0.27667392675368313
PHKA2,-0.3034492896799361
PHKG2,-0.3034492896799361
PHYH,-0.600880662648489
PI3,-0.7241589630474792
PIEZO1,-0.22986051792532064
PIGA,-0.7241589630474792
PIGF,-0.2585546164033702
PIK3C2G,-0.6434167025021932
PIK3CA,-0.5901054551200631
PIK3CB,-0.5900141398020256
PIK3CD,-0.5900141398020256
PIK3CG,-0.38063634708958316
PIK3R1,-0.2585546164033702
PIK3R3,-0.6313298223058947
PIK3R5,-0.600880662648489
PIN1,-0.024538863437767216
PINK1,-0.1783070691940644
PIP4K2A,-0.7511245830492573
PIP4K2C,-0.7511245830492573
PITX3,-0.7241589630474792
PKCL,-0.6313298223058947
PKD1,-0.6392099142205949
PKLR,-0.2616585861011098
PLA1A,-0.7241589630474792
PLA2G1B,-0.36794646288886323
PLA2G2A,-0.5383439021929667
PLA2G4A,-0.3794648347727805
PLA2G6,-0.5769771755982259
PLA2G7,-0.7186984253567977
PLAGL1,-0.3034492896799361
PLAT,-0.34511340655116474
PLAU,-0.34939835430150523
PLAUR,-0.6382002373092687
PLB1,-0.5881860122576066
PLCB1,-0.7241589630474792
PLCB3,-0.7241589630474792
PLCE1,-0.3656669573005462
PLCL2,-0.7241589630474792
PLEC,-0.2585546164033702
PLEKHG4,-0.600880662648489
PLEKHG5,-0.600880662648489
PLF,-0.024538863437767216
PLG,-0.36838412081286104
PLIN1,-0.3034492896799361
PLN,-0.7241589630474792
PLOD1,-0.024538863437767216
PLP1,-0.600880662648489
PLSCR1,-0.6313298223058947
PLTP,-0.3034492896799361
PLXDC2,-0.600880662648489
PMM2,-0.3758936401417611
PMP22,-0.600880662648489
PMS1,-0.600880662648489
PMS2,-0.600880662648489
PNKP,-0.600880662648489
PNLIP,-0.35322613379276624
PNLIPRP2,-0.35322613379276624
PNMHH,-0.600880662648489
PNMT,-0.7241589630474792
PNN,-0.044869343523860294
PNOC,-0.2585546164033702
PNP,-0.17620214193452094
PNPLA2,-0.27495843933134617
PNPLA6,-0.600880662648489
PODXL,-0.37506576263153263
POLA1,-0.024538863437767216
POLB,-0.600880662648489
POLD1,-0.37175773397701084
POLD4,-0.600880662648489
POLDIP2,-0.2585546164033702
POLE4,-0.600880662648489
POLG,-0.600880662648489
POLR3A,-0.600880662648489
POLR3B,-0.600880662648489
POM121L12,-0.7241589630474792
POM121L9P,-0.7241589630474792
POMC,-0.1663904014171192
PON1,-0.5885338271115077
PON2,-0.7226370087215657
PON3,-0.7241589630474792
POR,-0.6151352742312498
POREN1,-0.37506576263153263
POREN2,-0.37506576263153263
POSTN,-0.7241589630474792
POTEKP,-0.7051228396644484
POTEM,-0.7051228396644484
POU2F2,-0.600880662648489
POU2F3,-0.7051228396644484
POU3F1,-0.600880662648489
POU5F1,-0.7241589630474792
PPAP2B,-0.7241589630474792
PPARA,-0.6508065248398948
PPARD,-0.31832085832836376
PPARG,-0.36357235145878547
PPARGC1A,-0.5882973688399827
PPARGC1B,-0.27495843933134617
PPIA,-0.10130433257820609
PPIAP10,-0.09654646276801292
PPIG,-0.4792893781616592
PPOX,-0.600880662648489
PPP1R1A,-0.5881860122576066
PPP1R3A,-0.3034492896799361
PPP1R3B,-0.3034492896799361
PPP1R3C,-0.3034492896799361
PPP1R42,-0.7241589630474792
PPP2R2B,-0.600880662648489
PPP3CA,-0.3036312106032085
PPP4R1,-0.600880662648489
PPP6R2,-0.2585546164033702
PPY,-0.35322613379276624
PR@,-0.024538863437767216
PRCP,-0.024538863437767216
PRDX6,-0.7241589630474792
PRF1,-0.26030926624487705
PRH1,-0.37487760392615355
PRH2,-0.37487760392615355
PRICKLE1,-0.600880662648489
PRKACG,-0.21132595518782496
PRKAG2,-0.17516695943282082
PRKAR1A,-0.600880662648489
PRKCA,-0.2585546164033702
PRKCD,-0.21030091797560563
PRKCE,-0.7226370087215657
PRKCG,-0.600880662648489
PRKCH,-0.6313298223058947
PRKCL,-0.6313298223058947
PRKCQ,-0.2585546164033702
PRKCZ,-0.024538863437767216
PRKD1,-0.2616585861011098
PRKD3,-0.600880662648489
PRKG1,-0.6313298223058947
PRNP,-0.6262549623629937
PROC,-0.3662560901696941
PROCR,-0.36794646288886323
PRODH,-0.83370462769801
PROM1,-0.7241589630474792
PROS1,0.0563220956567818
PROZ,-0.7186984253567977
PRPF31,-0.2616585861011098
PRPF8,-0.2616585861011098
PRPS1,-0.600880662648489
PRPS1L1,-0.600880662648489
PRRT2,0.10761693477056244
PRSS1,-0.31070193876664187
PRSS2,-0.3217224238351087
PRSS27,0.0563220956567818
PRSS58,-0.35322613379276624
PRTN3,-0.3643187432826999
PRX,-0.600880662648489
PSAP,-0.525010197204949
PSCA,-0.11378164600453868
PSEN1,-0.6313298223058947
PSEN2,-0.35322613379276624
PSMA6,-0.7241589630474792
PSMB1,-0.600880662648489
PSMB7,-0.600880662648489
PSMB8,-0.3034492896799361
PSME3,-0.2585546164033702
PSPH,-0.35322613379276624
PSPN,-0.4011750456053746
PSRC1,-0.7241589630474792
PSTPIP1,-0.83370462769801
PTAFR,-0.024538863437767216
PTEN,-0.6103941885926973
PTGDR,-0.06499159402897571
PTGDR2,-0.024538863437767216
PTGDS,-0.024538863437767216
PTGER1,-0.6313298223058947
PTGER2,-0.7241589630474792
PTGER3,-0.2616585861011098
PTGES,-0.7241589630474792
PTGIR,0.0563220956567818
PTGIS,-0.7173284513718173
PTGS1,-0.3532498394168544
PTGS2,-0.3414010022939483
PTH,-0.31070193876664187
PTH1R,-0.2616585861011098
PTHLH,-0.35322613379276624
PTK2B,-0.2686230295282266
PTN,-0.7241589630474792
PTPN11,-0.5413823888309524
PTPN13,-0.600880662648489
PTPN14,-0.2616585861011098
PTPN2,-0.31404968433724095
PTPN22,-0.31404968433724095
PTPRA,-0.6434167025021932
PTPRC,-0.7241589630474792
PTPRH,-0.2585546164033702
PTPRN2,-0.600880662648489
PTPRO,-0.3656669573005462
PTRH1,-0.3034492896799361
PTX3,-0.5881860122576066
PWAR1,-0.09177154245675392
PWAR4,-0.6313298223058947
PWRN1,-0.600880662648489
PXMP2,-0.600880662648489
PYGL,-0.3034492896799361
PYGM,-0.2585546164033702
QKI,-0.7241589630474792
QPCT,-0.2585546164033702
QTRT1,-0.35322613379276624
R3HDM2P2,-0.2585546164033702
RAB18,-0.600880662648489
RAB27A,-0.3034492896799361
RAB37,-0.600880662648489
RAB38,-0.83370462769801
RAB3GAP1,-0.600880662648489
RAB3GAP2,-0.600880662648489
RAB7A,-0.600880662648489
RAC1,-0.3076039856010708
RAD21,-0.2795123796036034
RAD50,-0.7241589630474792
RAD51,-0.07073352053724387
RAD51C,-0.21132595518782496
RAF1,-0.3626497232615583
RAG1,-0.1376414882020477
RAG2,-0.16843929471500751
RAI1,-0.31832085832836376
RAMP1,-0.7186984253567977
RAMP2,-0.6313298223058947
RANBP1,-0.7241589630474792
RAP1B,-0.3976695832296136
RAP1BP2,-0.7241589630474792
RAPH1,-0.600880662648489
RASA2,-0.2616585861011098
RASGRP1,-0.600880662648489
RATOR,-0.37506576263153263
RBM45,-0.10961225373156751
RBM8A,-0.23342320778390122
RBMS1,-0.2585546164033702
RBMY2FP,-0.600880662648489
RBPJ,-0.21132595518782496
RCAN1,-0.7241589630474792
RDM1,-0.600880662648489
REEP1,-0.600880662648489
REG1A,-0.6385590793733147
REG3A,-0.10845901757095847
REG4,-0.11378164600453868
RELA,-0.2585546164033702
RELB,-0.2585546164033702
REN,-0.5238931684217667
RENBP,-0.6434167025021932
REST,-0.6313298223058947
RET,-0.383608718080818
RETN,-0.37258327773635663
RETNLB,-0.024538863437767216
RETREG1,-0.600880662648489
RFC2,-0.646837157886376
RFXAP,-0.7241589630474792
RGN,-0.3034492896799361
RGS2,-0.3034492896799361
RGS9,-0.7511245830492573
RGS9BP,-0.7511245830492573
RHD,-0.7241589630474792
RHOA,-0.83370462769801
RHOBTB2,-0.600880662648489
RIEG2,-0.600880662648489
RIMS2,-0.2585546164033702
RIN2,-0.3693338332915794
RIPK1,-0.7241589630474792
RIPK3,-0.7241589630474792
RIT1,-0.17942818374422204
RLFP1,-0.024538863437767216
RLN2,-0.7241589630474792
RMND1,-0.600880662648489
RMRP,-0.12363534984937931
RNA5SP347,-0.7241589630474792
RNASE1,-0.6313298223058947
RNASE3,-0.024538863437767216
RNASEH2A,-0.21132595518782496
RNASEH2C,-0.21132595518782496
RNF125,-0.024538863437767216
RNF13,-0.7241589630474792
RNF170,-0.600880662648489
RNF19A,-0.2585546164033702
RNU4ATAC,-0.024538863437767216
ROCK1,-0.009402356697437893
RORA,-0.600880662648489
ROS1,-0.7008818616553362
RP9,-0.059299193282779585
RPAIN,-0.024538863437767216
RPIA,-0.600880662648489
RPL31P26,-0.7241589630474792
RPL31P39,-0.7241589630474792
RPL35P4,-0.7241589630474792
RPL39P30,-0.7241589630474792
RPLP0P4,-0.7241589630474792
RPS19,-0.07073352053724387
RPS24P4,-0.7241589630474792
RPS3,-0.2616585861011098
RPS6KB1,-0.7241589630474792
RPS6KB3,-0.6313298223058947
RPSA,-0.5472011809774874
RPSAP22,-0.7241589630474792
RREB1,-0.21132595518782496
RRM1,-0.600880662648489
RTEL1,-0.21132595518782496
RTN2,-0.600880662648489
RUNX1,-0.6096428544962943
RUNX1T1,-0.7241589630474792
RXRA,-0.2585546164033702
RYR1,-0.2616585861011098
RYR3,-0.7241589630474792
S100A1,-0.39153945227280706
S100A12,-0.10845901757095847
S100A8,-0.3403878594347907
S100A9,-0.3703389711921722
S100B,-0.3976695832296136
S1PR3,-0.2585546164033702
SAA1,-0.31486888135753643
SAA3P,-0.3034492896799361
SAA@,-0.2585546164033702
SACS,-0.600880662648489
SALL4,-0.21132595518782496
SAMD9L,-0.600880662648489
SAR1B,-0.2686230295282266
SARS,-0.3711911364601295
SARS2,-0.3711911364601295
SBDS,-0.6096428544962943
SBF1,-0.600880662648489
SBF2,-0.600880662648489
SC5D,-0.21132595518782496
SCAF11,-0.024538863437767216
SCAP,-0.6434167025021932
SCARB1,-0.642991342103656
SCARB2,-0.2867815562207109
SCARF2,-0.600880662648489
SCG2,-0.7241589630474792
SCGB1A1,-0.024538863437767216
SCGB3A2,-0.024538863437767216
SCLT1,-0.2585546164033702
SCN11A,-0.600880662648489
SCN1A,-0.2585546164033702
SCN2A,-0.600880662648489
SCN4A,-0.2795123796036034
SCN5A,-0.7241589630474792
SCN8A,-0.600880662648489
SCN9A,-0.600880662648489
SCNN1A,-0.32906715843732876
SCNN1B,-0.2616585861011098
SCO1,-0.83370462769801
SCP2,-0.600880662648489
SCT,-0.35322613379276624
SCYL1,-0.600880662648489
SDC1,-0.5425689523614509
SDC2,-0.3034492896799361
SDC4,-0.7241589630474792
SDF4,-0.35322613379276624
SDHB,-0.83370462769801
SDHD,-0.83370462769801
SDS,-0.21132595518782496
SEA,-0.2585546164033702
SEC24C,-0.21132595518782496
SEC24D,-0.7241589630474792
SEL1L,-0.3034492896799361
SELE,-0.5474154149187278
SELL,-0.5383439021929667
SELP,-0.36575587754778377
SELPLG,-0.7241589630474792
SEMA3A,-0.6313298223058947
SEMA3C,-0.2585546164033702
SEMA3D,-0.2585546164033702
SEMA3F,-0.7241589630474792
SEMA4A,-0.024538863437767216
SEMA6A,-0.26566258872484183
SENP6,-0.2585546164033702
SEPP1,-0.7241589630474792
SEPT9,-0.600880662648489
SERAC1,-0.2585546164033702
SERPINA1,-0.39104788929070644
SERPINA10,-0.7241589630474792
SERPINA13P,-0.33123171430105064
SERPINA2,-0.7241589630474792
SERPINA3,-0.7051228396644484
SERPINA4,-0.7241589630474792
SERPINA5,-0.7051228396644484
SERPINB2,-0.47666515313078506
SERPINB6,-0.6313298223058947
SERPINC1,-0.7008818616553362
SERPIND1,-0.7051228396644484
SERPINE1,-0.33357512540191453
SERPINE2,-0.6313298223058947
SERPINF1,-0.2585546164033702
SERPINF2,-0.6434167025021932
SERPING1,-0.5437557166483183
SERPINI1,-0.6262549623629937
SETD1A,0.0563220956567818
SETD2,-0.7186984253567977
SETX,-0.600880662648489
SF3A2,-0.7241589630474792
SFRP1,-0.2585546164033702
SFRP2,-0.7241589630474792
SFTPA2,-0.024538863437767216
SFTPB,-0.08696862622853001
SFTPC,-0.009402356697437893
SFTPD,-0.12413585086559624
SGCA,-0.600880662648489
SGCG,-0.09951478429082447
SGK1,0.34378280057691296
SGMS1,0.34378280057691296
SGPL1,-0.024538863437767216
SGPP1,-0.600880662648489
SH2B1,-0.729375423268933
SH2B3,-0.7226370087215657
SH2D1A,-0.4987683972840995
SH2D2A,-0.7241589630474792
SH3D19,-0.6313298223058947
SH3TC2,-0.600880662648489
SHANK3,-0.2795123796036034
SHC1,-0.3034492896799361
SHFM1,-0.600880662648489
SHH,-0.26531634761225215
SIAH2,-0.7241589630474792
SIGLEC9,-0.2585546164033702
SIGMAR1,-0.600880662648489
SIK2,-0.7241589630474792
SIM1,-0.600880662648489
SIRPA,-0.7241589630474792
SIRT1,-0.3794648347727805
SIRT3,-0.5881860122576066
SIRT6,-0.2585546164033702
SIT1,-0.2585546164033702
SLC10A1,-0.3034492896799361
SLC10A2,-0.600880662648489
SLC11A2,-0.024538863437767216
SLC12A1,-0.600880662648489
SLC12A3,-0.600880662648489
SLC12A6,-0.600880662648489
SLC14A1,-0.7241589630474792
SLC17A5,-0.6392099142205949
SLC18A2,-0.7511245830492573
SLC19A1,-0.6313298223058947
SLC19A2,-0.2275574013320193
SLC1A2,-0.6313298223058947
SLC1A7,-0.7241589630474792
SLC20A2,-0.21132595518782496
SLC22A5,-0.600880662648489
SLC22A8,-0.600880662648489
SLC24A5,-0.7241589630474792
SLC25A1,-0.29564211861815637
SLC25A13,-0.31070193876664187
SLC25A15,-0.600880662648489
SLC25A19,-0.600880662648489
SLC25A37,-0.4052070102965904
SLC25A4,-0.6262549623629937
SLC25A46,-0.600880662648489
SLC26A2,-0.2616585861011098
SLC27A1,-0.6434167025021932
SLC27A5,-0.009402356697437893
SLC27A6,-0.7241589630474792
SLC28A1,-0.600880662648489
SLC29A1,-0.024538863437767216
SLC29A2,-0.024538863437767216
SLC29A3,-0.28311867712807465
SLC2A1,-0.600880662648489
SLC2A4,-0.27495843933134617
SLC2A6,-0.7241589630474792
SLC2A9,-0.7241589630474792
SLC30A10,-0.600880662648489
SLC33A1,-0.7186984253567977
SLC35A1,-0.07073352053724387
SLC35C1,-0.024538863437767216
SLC35D1,-0.2616585861011098
SLC37A4,-0.37399536650504717
SLC38A2,-0.2585546164033702
SLC40A1,-0.2616585861011098
SLC46A1,-0.2275574013320193
SLC52A1,-0.3976695832296136
SLC52A2,-0.08696862622853001
SLC52A3,-0.600880662648489
SLC5A3,-0.7241589630474792
SLC5A5,-0.7241589630474792
SLC5A7,-0.600880662648489
SLC6A1,-0.6313298223058947
SLC6A20,-0.2585546164033702
SLC6A3,-0.5291586506269897
SLC6A4,-0.730381798432505
SLC7A2,-0.2585546164033702
SLC7A7,-0.2837856208584333
SLC7A9,-0.7241589630474792
SLC8A1,-0.6313298223058947
SLC9A1,-0.2616585861011098
SLC9A2,-0.2616585861011098
SLC9A3,-0.2616585861011098
SLC9A6,-0.12413585086559624
SLCO1B1,-0.6434167025021932
SLCO1B3,-0.29841630793574747
SLCO2A1,-0.2795123796036034
SLCO3A1,-0.600880662648489
SLCO6A1,-0.7186984253567977
SLF1,-0.7241589630474792
SLITRK6,-0.83370462769801
SLPI,-0.7241589630474792
SLURP1,-0.600880662648489
SLX4,-0.21132595518782496
SMAD2,-0.7241589630474792
SMAD3,-0.7226370087215657
SMAD9,-0.7241589630474792
SMARCA4,-0.7241589630474792
SMARCAL1,-0.30353020296711164
SMARCD1,-0.3034492896799361
SMC1A,-0.2795123796036034
SMC2,-0.600880662648489
SMC3,-0.2795123796036034
SMCHD1,-0.2616585861011098
SMG6,-0.7241589630474792
SMO,-0.14746023616520718
SMOX,-0.09951478429082447
SMPD1,-0.3034492896799361
SMUG1,-0.2585546164033702
SNAP29,-0.7871398346881058
SNCA,-0.044869343523860294
SNORD115-1,-0.600880662648489
SNORD116-1,-0.600880662648489
SNRPN,-0.600880662648489
SNX10,-0.21132595518782496
SOAT1,-0.269021382691735
SOAT2,-0.3034492896799361
SOCS1,-0.5881860122576066
SOCS2,-0.2585546164033702
SOCS3,-0.09951478429082447
SOD1,-0.6170222994848283
SOD2,-0.5488168715794773
SOD3,-0.7173284513718173
SORT1,-0.7241589630474792
SOS1,-0.5330042131881069
SOS2,-0.2616585861011098
SOX10,-0.600880662648489
SOX17,-0.37506576263153263
SOX18,-0.2616585861011098
SOX8,-0.600880662648489
SP1,-0.3570342364086132
SP3,-0.5175559391092837
SPARC,-0.7241589630474792
SPAST,-0.600880662648489
SPATA5,-0.21132595518782496
SPDL1,-0.600880662648489
SPG11,-0.600880662648489
SPG21,-0.600880662648489
SPG36,-0.600880662648489
SPG7,-0.600880662648489
SPHK1,-0.20835983165501323
SPI1,-0.2585546164033702
SPINK1,-0.31070193876664187
SPINK5,-0.2616585861011098
SPP1,-0.37912315425389426
SPTBN2,-0.600880662648489
SPTLC1,-0.600880662648489
SPTLC2,-0.600880662648489
SRC,-0.6096428544962943
SRD5A1,-0.600880662648489
SRD5A2,-0.600880662648489
SREBF1,-0.3034492896799361
SREBF2,-0.6434167025021932
SRF,-0.11378164600453868
SRPX,-0.044869343523860294
SRR,-0.11319048995842515
SSB,-0.11378164600453868
SSRP1,-0.29841630793574747
SST,-0.2405789439572965
SSX1,-0.600880662648489
SSX2,-0.600880662648489
SSX4,-0.600880662648489
SSX4B,-0.600880662648489
ST6GALNAC1,-0.7241589630474792
STARD13,-0.37506576263153263
STARD3NL,-0.2585546164033702
STAT1,-0.2391571305469855
STAT2,-0.21132595518782496
STAT3,-0.34171025679355216
STAT4,-0.5830965810349039
STAT6,-0.2795123796036034
STC2,-0.35322613379276624
STIM1,-0.21132595518782496
STK31,-0.600880662648489
STK4,-0.6385590793733147
STT3B,-0.21132595518782496
STX11,-0.2530007969818752
STX16,-0.600880662648489
STXBP2,-0.3034492896799361
STXBP3,-0.35322613379276624
SUCLA2,-0.600880662648489
SUCLG2P2,-0.7241589630474792
SUFU,-0.2585546164033702
SULF1,-0.35322613379276624
SULF2,-0.6385590793733147
SULT2B1,-0.600880662648489
SULT4A1,-0.600880662648489
SUMF1,-0.2616585861011098
SUPT7L,0.0563220956567818
SURF1,-0.600880662648489
SUSD4,-0.600880662648489
SVOP,-0.600880662648489
SYK,-0.024538863437767216
SYNCRIP,-0.2585546164033702
SYP,-0.6313298223058947
SYT1,-0.2585546164033702
TAB3,-0.3076039856010708
TAC1,-0.07304062489163274
TACO1,-0.83370462769801
TACR1,-0.35322613379276624
TAF1,0.0563220956567818
TAGAP,-0.2585546164033702
TAGLN,-0.024538863437767216
TALDO1,-0.23342320778390124
TAP2,-0.600880662648489
TAPT1,-0.2616585861011098
TAS2R50,-0.7241589630474792
TAT,-0.3319513254507699
TBC1D20,-0.600880662648489
TBL2,-0.6333148645490075
TBP,-0.600880662648489
TBX1,-0.21132595518782496
TBX20,-0.7241589630474792
TBX3,-0.7241589630474792
TBX5,-0.7241589630474792
TBXA2R,-0.7186984253567977
TBXAS1,-0.6106468807837757
TCF3,-0.2585546164033702
TCF4,-0.3206549400812757
TCF7L1,-0.600880662648489
TCF7L2,-0.31832085832836376
TCFL5,-0.7226370087215657
TCIRG1,-0.2585546164033702
TCN2,-0.21132595518782496
TDP1,-0.600880662648489
TEAD1,-0.7241589630474792
TEF,-0.024538863437767216
TEK,-0.47416214991793926
TENM3,-0.7241589630474792
TERC,-0.48696780771281173
TERT,-0.07073352053724387
TET2,-0.7226370087215657
TF,-0.334210104752829
TFAM,-0.7241589630474792
TFF1,-0.11378164600453868
TFF2,-0.11378164600453868
TFG,-0.31832085832836376
TFPI,-0.585606669786454
TFRC,-0.2391571305469855
TGFA,-0.036815099343747194
TGFB1,-0.36439594129339153
TGFB2,-0.7241589630474792
TGFBR2,-0.7173284513718173
TGM1,-0.2585546164033702
TH,-0.35558951307585296
THAS,-0.600880662648489
THBD,-0.5792418692110455
THBS1,-0.3976695832296136
THBS2,-0.7241589630474792
THBS4,-0.7241589630474792
THPO,-0.525010197204949
TICAM1,-0.09951478429082447
TICRR,-0.600880662648489
TIMELESS,-0.024538863437767216
TIMP1,-0.33619960804715326
TIMP2,-0.5677264682935036
TIMP3,-0.7241589630474792
TIMP4,-0.7241589630474792
TINAGL1,-0.7241589630474792
TINF2,-0.21132595518782496
TIPARP,-0.7241589630474792
TIRAP,-0.09951478429082447
TLN2,-0.600880662648489
TLR1,-0.19475635826151222
TLR2,-0.3477947014471728
TLR3,-0.1510025832471078
TLR4,-0.36851753835834455
TLR5,-0.09951478429082447
TLR6,-0.2585546164033702
TLR7,-0.2585546164033702
TLR8,-0.2585546164033702
TLR9,-0.37258327773635663
TM6SF2,-0.7241589630474792
TM7SF2,-0.7186984253567977
TMED5,-0.600880662648489
TMEM126B,-0.2616585861011098
TMEM165,-0.21132595518782496
TMEM182,-0.7241589630474792
TMEM98,-0.600880662648489
TMIGD3,-0.024538863437767216
TMPRSS15,-0.2616585861011098
TMPRSS4,-0.7241589630474792
TMPRSS6,-0.600880662648489
TNC,-0.7241589630474792
TNF,-0.3490819027363524
TNFB,-0.7241589630474792
TNFRSF10A,-0.2275574013320193
TNFRSF11A,-0.024538863437767216
TNFRSF11B,-0.6144057900837434
TNFRSF12A,-0.6428356024927557
TNFRSF13B,-0.11992475993075313
TNFRSF13C,-0.11992475993075313
TNFRSF14,-0.7241589630474792
TNFRSF1A,-0.35970995513190274
TNFRSF1B,-0.3843856372598255
TNFRSF25,-0.08408153870294933
TNFRSF4,-0.7241589630474792
TNFRSF8,-0.024538863437767216
TNFSF11,-0.6096428544962943
TNFSF12,-0.07073352053724387
TNFSF13,-0.6385590793733147
TNFSF13B,-0.35322613379276624
TNFSF4,-0.4052070102965904
TNFSF8,-0.600880662648489
TNIP1,-0.2585546164033702
TNIP3,-0.2585546164033702
TNNI3,-0.7241589630474792
TNNI3K,-0.7241589630474792
TNNT2,-0.7241589630474792
TNPO1,-0.024538863437767216
TNXB,-0.600880662648489
TOLLIP,-0.2585546164033702
TP53,-0.356652080369328
TPD52,-0.7241589630474792
TPH1,-0.7511245830492573
TPI1,-0.600880662648489
TPO,-0.6095586026516038
TPP1,-0.600880662648489
TPP2,-0.21132595518782496
TRAF1,-0.09951478429082447
TRAF6,-0.2585546164033702
TREM1,-0.3703389711921722
TREML1,-0.2585546164033702
TRERF1,-0.600880662648489
TREX1,-0.293609797664793
TRH,-0.3034492896799361
TRIB1,-0.7241589630474792
TRIB3,-0.7241589630474792
TRIM2,-0.13182235032468498
TRIM21,-0.11378164600453868
TRIM26,-0.600880662648489
TRIM69,-0.09951478429082447
TRIP10,-0.024538863437767216
TRIP11,-0.2616585861011098
TRIP4,-0.600880662648489
