,Count
CCDC57,4
COA7,4
CD2AP,4
CLCK2,4
CLCN5,4
CLMP,4
CLU,4
COA5,4
COX20,4
COL4A3,4
COL4A4,4
COQ6,4
COX10,4
COX14,4
COX6B1,4
CTNS,4
ANLN,4
APOPT1,4
VENTXP7,4
AMMECR1,4
TPRKB,4
ZNF592,4
WT1,4
WDR73,4
ENAH,4
TRPC6,4
TRNN,4
TRNE,4
TP53RK,4
SLITRK6,4
TMEM163,4
PRRT2,4
TMEM127,4
TACO1,4
SNRPD1,4
SMTNL2,4
ACSL4,4
DENTS,4
MGAT5,4
FAM151B,4
PET100,4
SAMD3,4
RSL24D1,4
RNY4P22,4
PSTPIP1,4
PRODH,4
PGR,4
PEX1,4
PAK1,4
SDHA,4
OPTN,4
NUP107,4
NPHL1,4
NCKAP5,4
NCK2,4
NCK1,4
MIR4493,4
SCO1,4
SDHAF2,4
FASTKD2,4
KCNE5,4
FH,4
GAS7,4
HNF1B,4
HNF4A,4
HNRNPA1P74,4
IER3IP1,4
ITGA8,4
LAGE3,4
SDHB,4
LINC01248,4
LINC01249,4
LMNB2,4
MAFB,4
MAX,4
SLC16A3,4
SDHC,4
PAK2,4
rs10812610,4
HSPA1L,3
GNAS,3
WDR26,3
TWIST1,3
SGMS1,3
S1PR2,3
MUC5B,3
ITGB6,3
FPR1,3
FGF10,3
CLDN4,3
FUNDC2,2
FURIN,2
F11-AS1,2
KBTBD4,2
CYP4V2,2
FNBP4,2
ACSF2,2
CTEPH1,2
CELF1,2
CCDC181,2
ATP1B1,2
MTRR,2
LINC00970,2
HABP2,2
MYBPC3,2
ZNF415,2
TSPAN15,2
TAF1,2
SURF4,2
rs2237878,2
rs633715,2
NME7,2
rs6496932,2
SUPT7L,2
STKLD1,2
SLC44A2,2
SETD1A,2
RBBP6,2
PTPRJ,2
rs7140150,2
PTGIR,2
PRSS27,2
PRKRA,2
PIGM,2
rs7554607,2
NUP160,2
WG,2
SLC10A2,1
SLC22A5,1
SLC12A1,1
SLC12A3,1
SLC12A6,1
SLC22A8,1
SLC25A15,1
SIGMAR1,1
SIM1,1
CNTF,1
SHFM1,1
SH3TC2,1
SGPP1,1
SGCA,1
SETX,1
SCYL1,1
SCP2,1
SLC25A46,1
SLC25A19,1
SPG36,1
SLC2A1,1
SLC30A10,1
SSX2,1
SSX1,1
SRD5A2,1
SRD5A1,1
SPTLC2,1
SPTLC1,1
SPTBN2,1
SPG7,1
SCN8A,1
SPG21,1
SPG11,1
SPDL1,1
SPAST,1
SOX8,1
SOX4,1
SOX10,1
SNRPN,1
SNORD116-1,1
SNORD115-1,1
CASC5,1
SMC2,1
SLURP1,1
SLCO3A1,1
SLC5A7,1
SLC52A3,1
SCN9A,1
RHOBTB2,1
SCN2A,1
PRKD3,1
PTRH2,1
PTPRB,1
PTPN13,1
PSMB7,1
PSMB1,1
PRX,1
CCT5,1
PRPS1L1,1
PRPS1,1
PRKCG,1
PXMP2,1
PRKAR1A,1
PRICKLE1,1
PPP4R1,1
PPP2R2B,1
PPOX,1
PPIA,1
POU3F1,1
POU2F2,1
POLR3B,1
PWRN1,1
RAB18,1
SCN11A,1
RMND1,1
SCARF2,1
SBF2,1
SAMD9L,1
SACS,1
RTN2,1
RPIA,1
RORA,1
RNMT,1
RNF170,1
RIEG2,1
RAB37,1
SSX4B,1
RETREG1,1
REEP1,1
RDM1,1
RBMY2FP,1
RAB7B,1
RAB7A,1
RAB3GAP2,1
RAB3GAP1,1
SSX4,1
TPP1,1
STK11,1
BAK1,1
ATL3,1
ATP13A2,1
ATP5E,1
ATP5F1E,1
ATXN3,1
ATXN8,1
ATXN8OS,1
AUNX1,1
AURKA,1
C12ORF65,1
APTX,1
C12orf65,1
C17orf96,1
C19ORF12,1
CACNA1B,1
CACNA1G,1
rs17706439,1
ZNF596,1
ZFYVE26,1
ZBTB17,1
ARL6IP1,1
AP5Z1,1
YARS,1
ACTL8,1
AARS,1
ABCB11,1
ABCC2,1
ABCC3,1
ABCC4,1
ABCC5,1
ABCD1,1
ABHD12,1
ACO2,1
ADA2,1
AP1S1,1
AFG3L2,1
AFP,1
AIFM1,1
ALAD,1
ALDH18A1,1
ALDH1A1,1
ALS2,1
AMACR,1
ANO10,1
YPEL5,1
XPC,1
STK31,1
TCF7L1,1
TNXB,1
TNFSF8,1
TMPRSS6,1
TMEM98,1
TMED5,1
TLN2,1
TICRR,1
THAS,1
TDP1,1
TBP,1
COASY,1
TBL1XR1,1
TBC1D20,1
TAP2,1
TANK,1
SVOP,1
SURF1,1
SULT4A1,1
SUCLA2,1
STX16,1
TPI1,1
TRERF1,1
XPA,1
UACA,1
XK,1
WASHC5,1
CADPS,1
VAC14,1
UTP20,1
UPK3A,1
UNC13C,1
UGT2B7,1
UCHL1,1
TWNK,1
TRIM2,1
TUBB3,1
TTLL12,1
TTBK2,1
TSFM,1
TRPV4,1
TRPS1,1
CAPG,1
TRIP4,1
TRIM26,1
POLR3A,1
POLG,1
POLE4,1
GAGE2C,1
GJB3,1
GJB1,1
GIF,1
GET4,1
GDAP1,1
CES1,1
GBA2,1
GAN,1
GAGE7,1
GAGE6,1
GAGE4,1
GAGE3,1
GAGE12I,1
GJE1,1
GAD1,1
FUT6,1
CHAMP1,1
FUCA1,1
FRY,1
FRMD4B,1
FOLR1,1
FMR1,1
FMO2,1
FLVCR1,1
FLNC,1
FGFR4,1
GJC3,1
GLI1,1
FGD4,1
HELQ,1
ID3,1
IBA57,1
IARS2,1
HUS1,1
HSPB8,1
HSD3B7,1
HSD17B4,1
HMMR,1
HK1,1
HINT1,1
HERPUD1,1
HERC2,1
HCLS1,1
GMPPA,1
HBBP1,1
HARS2,1
HARS,1
H19,1
GZMH,1
GTF2H1,1
GSTZ1,1
GPR15,1
GPI,1
GPANK1,1
GNB4,1
GNA11,1
FGF14,1
FBLN5,1
IDH2,1
CYP24A1,1
DDB2,1
DCPS,1
DCAF8,1
DAZ4,1
DAZ3,1
DAZ1,1
DARS2,1
DAPK1,1
D2HGDH,1
CYP8B1,1
CYP7B1,1
CYP4F12,1
CUL4B,1
DDIT4L,1
CLCF1,1
CTSS,1
CTDP1,1
CSF1R,1
CRIP1,1
CPT1C,1
CPOX,1
COX6A1,1
COQ7,1
COMP,1
COL9A3,1
COBL,1
DDHD1,1
DDX52,1
CHEK1,1
EGR2,1
FAM126A,1
FAH,1
EXO1,1
ERLIN2,1
CHST5,1
CHSY1,1
ERCC3,1
ERCC2,1
ERBB2,1
ELP1,1
ELOVL6,1
EIF2B5,1
DYNC1I1,1
DFNA4A,1
DYNC1H1,1
DUSP23,1
DUSP13,1
DSTYK,1
DST,1
DSP,1
DPF3,1
DOK2,1
DNMT1,1
DNM2,1
DKK1,1
DHH,1
IDH1,1
IFI44,1
POLD4,1
NDN,1
NPAP1,1
CDC6,1
NLRP2,1
NIPA1,1
NGLY1,1
NGFR,1
NF2,1
NEK4,1
NEFL,1
NEFH,1
NDUFAF6,1
NDRG1,1
ND4L,1
NTRK1,1
NCAPG,1
NAT1,1
NAGLU,1
NAB2,1
NAB1,1
MYOT,1
MYO3A,1
MYH7B,1
MYH14,1
MUTYH,1
MTMR2,1
MTM1,1
NPC2,1
OSBPL6,1
MSH2,1
PIK3R5,1
POLB,1
PNPLA6,1
PNMHH,1
PNKP,1
PMS2,1
PMS1,1
PMP22,1
PMP2,1
CD1D,1
PLP1,1
PLEKHG5,1
PLEKHG4,1
PHYH,1
CD27,1
PHF6,1
PGM3,1
PEX7,1
PEX12,1
PEX11B,1
PEX10,1
PDYN,1
PDSS1,1
PDK3,1
PASK,1
PARP2,1
PAGE1,1
MSH6,1
MRE11A,1
IGF2BP3,1
KCNQ3,1
LOC100128922,1
LITAF,1
LILRB4,1
LDB3,1
LAIR2,1
KMT2B,1
KLHDC8A,1
KLC2,1
KIF5A,1
CEP250,1
KIAA2034,1
KIAA1324,1
KCNJ10,1
LRSAM1,1
KCNJ1,1
KARS,1
JPH1,1
ITM2A,1
ITGBL1,1
IRF4,1
IPW,1
CEP72,1
IMMT,1
IL17RD,1
IGHMBP2,1
IGHG1,1
LRIG1,1
LSM1,1
CDK7,1
MED25,1
MPC1,1
MORC2,1
MLH3,1
MLH1,1
MKRN3-AS1,1
MKRN3,1
MKI67,1
MFSD6,1
MFHAS1,1
MFF,1
MEN1,1
MED9,1
MED12,1
LTK,1
MBD6,1
MATR3,1
MARS,1
MAPKBP1,1
MAP4,1
MANBA,1
MAGEL2,1
MAGEA2B,1
MAGEA2,1
MAG,1
MAD2L1BP,1
LY6E,1
FUS,1
